fc8bea32665e9e498bdb6efebf073fab0cbfa37b 1415143714 Merge pull request #3601 from mkurz/httpHeaderFixes
10ce984af53a8449bde8a306f9a0dcd84603203c 1415073645 Merge pull request #3570 from richdougherty/akka-http-0.9
62aea34e465003db9dd11c4362ba72f24458a50e 1415001791 Merge pull request #3598 from pvlugter/omnidoc
84ff37d8e28d1c75412d02ca77351466c60386ae 1414968998 Merge pull request #3478 from gmethvin/ning-ws-config
5fd2e97d4837641de6f44154850090052e390e3d 1414968964 Merge pull request #3587 from lloydmeta/feature/jsonMacro_varargs
2fdcf8c37d9ef3b6c263dc606ebadbb84fbb7693 1414964733 Merge pull request #3593 from jroper/fix-211-documentation
c978896208a1d23b58e0d75607e6d6b7af890b47 1414767972 Merge pull request #3589 from mkurz/hibernateUpgrade
a866474c505653aca949b5c04e7fc42c05b86ef3 1414743988 Merge pull request #3579 from jroper/fix-211-scripted-tests
35d112be92284145bf46bf8aa31545e713fd6f64 1414717402 Merge pull request #3580 from pvlugter/compile-time-routes
68fc3aa45c601ad1c274d65c593c34e8cf278546 1414717005 Merge pull request #3559 from benmccann/eclipse-resource
bdda4b2520aa4a8a2068707c1915d0c258e37147 1414696730 Merge pull request #3578 from cchantep/fix-3578
2ccfb99745f8bf3d33c0458394dec5a8ebe1c259 1414696555 Merge pull request #3581 from bfontaine/patch-1
1877066373d24ecce6dff57e85ea83121cdfb54f 1414695600 Merge pull request #3585 from cchantep/anorm-not-found
c9cfcfd87e8e67f5a489a2c6bca47bd5796a8c75 1414639351 Merge pull request #3552 from jroper/modules-configuration
8f30e91b3842d941e0f02ba0272db06260d0190e 1414638437 Merge pull request #3571 from richdougherty/nodoclint-for-netty-utils
571840270ff50e67422864b13ea56414634994ce 1414632720 Merge pull request #3576 from derekmorr/anorm-uuid-string
94ee4f869d71c354ddb5315cfc209fb51e43da0c 1414624919 Merge pull request #3547 from domdorn/master
d542325651005b72abba2e9c8103e737c93cc0fc 1414623835 Merge pull request #3574 from cchantep/anorm-int-col
b6506e1a64eaec6d225cb809e63b587c32f7f95f 1414553214 Merge pull request #3562 from jroper/remove-performance-tests
2e3a6f1505176b139650ee548b734db437f9ed77 1414543448 Merge pull request #3330 from xuwei-k/update-specs2
f31235a30c836e621b8c2b8cebec9d080be857b0 1414540668 Merge pull request #3008 from xuwei-k/meta-buildinfo
c7609d527714b2031bf818a483b1f92ba173b76a 1414539770 Merge pull request #3550 from jroper/http-request-handler
ada33834002c607fe9b8ce94f84c21d5291e5d3d 1414539208 Merge pull request #3561 from xuwei-k/twenty-two
f79ae25b8593e7598d17c8d90fa9e20359803385 1414536979 Merge pull request #3566 from jmcejuela/patch-2
bf5f0c41f5ff886289794ea7d64248ca3e1cc01a 1414536511 Merge pull request #3568 from cchantep/anorm-3568
db69aafb49e14d02f91f0500fd3fcb43a9cd29c1 1414536303 Merge pull request #3519 from gmethvin/body-as-bytes
9292107b9e2d69a6c5b6c34e2b801546e637b34d 1414462788 Merge pull request #3564 from wsargent/fix_insecure_ws_example_master
fbeba3513420069b8606c753f4126b7b2efad7e1 1414365637 Merge pull request #3551 from massenz/2.3.x_doc_scalatest
cde7ea615c6e3e674bf477384a1956a8833d80db 1414364884 Merge pull request #3555 from benmccann/deps-upgrade
c1987e12d7aba002d213a36e2ad95a1a808ab275 1414364395 Merge pull request #3557 from mkurz/CompositionDocFix
5e53f56524fa0208fcc7a0eac6289975250a849b 1414326374 Merge pull request #3556 from mkurz/jodaUpgrade
aec4e70fb0b58c386a267b8c0c93a96ef94b7cff 1414041792 Merge pull request #3541 from jroper/remove-cloudbees
08e8b4f29284cf1f81c7743acae7f59b4a2a9f09 1414037687 Merge pull request #3539 from jroper/1658-form-get-error
51c344232b32888e1b7749c8b2db902b3487735d 1414036735 Merge pull request #3491 from lloydmeta/feature/json-format-more-generic
289dfd376c6e82a06c8c3c0cdf587546580bfb90 1414032890 Merge pull request #3538 from pvlugter/doc-project-refs
31ff253969996bb4598d83f5d0621de49e2e28e1 1414024939 Merge pull request #3533 from mkurz/OptionEquals
19c99da3fd54ee486d2eb1acee163af850b875df 1414024878 Merge pull request #3535 from cchantep/anorm-3535
854e3040e776fd5834e43657c8bf700dafa7a475 1414024828 Merge pull request #3536 from pvlugter/missing-config
37d5e1bc2a652c219e4cc5d89047627f4f1f7bfe 1414024804 Merge pull request #3537 from richdougherty/java-unchecked-timeout-exceptions
ff250f57414c3cd2f6f81412dad4a8a80ca1130c 1413934048 Merge pull request #3514 from mkurz/JavaScriptLiteralBinderFixes
ca82ac2b5da8d0e6e060a350ed14e79f20df59a7 1413867143 Merge pull request #3483 from cchantep/fix-3483
98e4501e40a403a234d365ad759867880e49a183 1413867074 Merge pull request #3481 from cchantep/fix-3481
3b2d4d13e2495cb2fbf1e0aff3d0ac1f2253d44a 1413865878 Merge pull request #3503 from jaceklaskowski/dist-doc-fixes
4a01a1209d3ec34699e55396d02bcc34fdac7d81 1413863342 Merge pull request #3508 from mkurz/UUIDJavaScriptLiteralBinder
31995c8980f2d7d26be9ac3e5dafa25ad2da2649 1413863117 Merge pull request #3516 from julienrf/feature/jsresult-filter
e3e127ca424801ee6986f7329a5fef14e9a1b8dc 1412744035 Merge pull request #3486 from dwhjames/topic/assets-errorhandler
